extraction_ID,alternative_ID,source,collection_year,collection_month,collection_day,location1,location2,location3,longitude,latitude,sample_type,depth,sample_volume_liters,sample_collect_device,filter_type,filter_size_micrometer,filter_preservation,preservation_volume_milliliters,time_of_day,project,collected_by,extraction_by,extraction_date,extraction_kit,plate_or_vial,longmire_volume_input_microliter,elution_volume_microliters,extraction_plate_ID,extraction_well_ID
e03355,NW2301_3_10_2,water,2023,8,30,3,Northern Bering Sea,NA,-169.953,60.0022,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,08312023 01:18:35.832,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,E1
e03356,NW2301_3_10_3,water,2023,8,30,3,Northern Bering Sea,NA,-169.953,60.0022,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,08312023 01:18:35.832,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,F1
e03357,NW2301_3_10_4,water,2023,8,30,3,Northern Bering Sea,NA,-169.953,60.0022,field_blank,NA,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,08312023 01:18:35.832,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,G1
e03358,NW2301_4_10_1,water,2023,8,31,4,Northern Bering Sea,NA,-171.013,60.0016,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,08312023 15:58:38.259,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,H1
e03359,NW2301_4_10_2,water,2023,8,31,4,Northern Bering Sea,NA,-171.013,60.0016,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,08312023 15:58:38.259,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,B2
e03360,NW2301_4_10_3,water,2023,8,31,4,Northern Bering Sea,NA,-171.013,60.0016,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,08312023 15:58:38.259,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,C2
e03361,NW2301_4_60_1,water,2023,8,31,4,Northern Bering Sea,NA,-171.013,60.0016,sample,60,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,08312023 15:58:38.259,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,D2
e03362,NW2301_4_60_2,water,2023,8,31,4,Northern Bering Sea,NA,-171.013,60.0016,sample,60,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,08312023 15:58:38.259,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,E2
e03363,NW2301_4_60_3,water,2023,8,31,4,Northern Bering Sea,NA,-171.013,60.0016,sample,60,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,08312023 15:58:38.259,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,F2
e03364,NW2301_5_10_1,water,2023,8,31,5,Northern Bering Sea,NA,NA,NA,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,NA,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,G2
e03365,NW2301_5_10_2,water,2023,8,31,5,Northern Bering Sea,NA,NA,NA,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,NA,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,H2
e03366,NW2301_5_10_3,water,2023,8,31,5,Northern Bering Sea,NA,NA,NA,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,NA,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,A3
e03367,NW2301_5_50_1,water,2023,8,31,5,Northern Bering Sea,NA,NA,NA,sample,50,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,NA,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,B3
e03368,NW2301_5_50_2,water,2023,8,31,5,Northern Bering Sea,NA,NA,NA,sample,50,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,NA,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,C3
e03369,NW2301_5_50_3,water,2023,8,31,5,Northern Bering Sea,NA,NA,NA,sample,50,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,NA,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,D3
e03370,NW2301_6_10_1,water,2023,8,31,6,Northern Bering Sea,NA,-170.005,60.5008,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09012023 02:52:36.551,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,E3
e03371,NW2301_6_10_2,water,2023,8,31,6,Northern Bering Sea,NA,-170.005,60.5008,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09012023 02:52:36.551,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,F3
e03372,NW2301_6_10_3,water,2023,8,31,6,Northern Bering Sea,NA,-170.005,60.5008,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09012023 02:52:36.551,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,G3
e03373,NW2301_6_10_4,water,2023,8,31,6,Northern Bering Sea,NA,-170.005,60.5008,field_blank,NA,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09012023 02:52:36.551,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,A4
e03374,NW2301_7_10_1,water,2023,9,1,7,Northern Bering Sea,NA,-169.007,60.4941,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09012023 15:59:19.352,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,B4
e03375,NW2301_7_10_2,water,2023,9,1,7,Northern Bering Sea,NA,-169.007,60.4941,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09012023 15:59:19.352,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,C4
e03376,NW2301_7_10_3,water,2023,9,1,7,Northern Bering Sea,NA,-169.007,60.4941,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09012023 15:59:19.352,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,D4
e03377,NW2301_8_10_1,water,2023,9,1,8,Northern Bering Sea,NA,-168.017,60.4988,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09012023 20:22:14.832,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,E4
e03378,NW2301_8_10_2,water,2023,9,1,8,Northern Bering Sea,NA,-168.017,60.4988,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09012023 20:22:14.832,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,F4
e03379,NW2301_8_10_3,water,2023,9,1,8,Northern Bering Sea,NA,-168.017,60.4988,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09012023 20:22:14.832,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,G4
e03380,NW2301_8_10_4,water,2023,9,1,8,Northern Bering Sea,NA,-168.017,60.4988,field_blank,NA,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09012023 20:22:14.832,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,H4
e03381,NW2301_9_10_1,water,2023,9,1,9,Northern Bering Sea,NA,-167.032,60.4961,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09022023 01:00:20.801,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,A5
e03382,NW2301_9_10_2,water,2023,9,1,9,Northern Bering Sea,NA,-167.032,60.4961,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09022023 01:00:20.801,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,B5
e03383,NW2301_9_10_3,water,2023,9,1,9,Northern Bering Sea,NA,-167.032,60.4961,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09022023 01:00:20.801,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,C5
e03384,NW2301_10_10_1,water,2023,9,2,10,Northern Bering Sea,NA,-166.986,60.9987,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09022023 16:14:41.879,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,E5
e03385,NW2301_10_10_2,water,2023,9,2,10,Northern Bering Sea,NA,-166.986,60.9987,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09022023 16:14:41.879,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,F5
e03386,NW2301_10_10_3,water,2023,9,2,10,Northern Bering Sea,NA,-166.986,60.9987,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09022023 16:14:41.879,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,G5
e03387,NW2301_11_10_1,water,2023,9,2,11,Northern Bering Sea,NA,-167.976,60.9978,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09022023 21:36:15.583,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,H5
e03388,NW2301_11_10_2,water,2023,9,2,11,Northern Bering Sea,NA,-167.976,60.9978,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09022023 21:36:15.583,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,A6
e03389,NW2301_11_10_3,water,2023,9,2,11,Northern Bering Sea,NA,-167.976,60.9978,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09022023 21:36:15.583,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,B6
e03390,NW2301_11_10_4,water,2023,9,2,11,Northern Bering Sea,NA,-167.976,60.9978,field_blank,NA,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09022023 21:36:15.583,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,C6
e03391,NW2301_12_10_1,water,2023,9,3,12,Northern Bering Sea,NA,-168.979,60.9993,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09032023 20:47:03.416,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,D6
e03392,NW2301_12_10_2,water,2023,9,3,12,Northern Bering Sea,NA,-168.979,60.9993,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09032023 20:47:03.416,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,E6
e03393,NW2301_12_10_3,water,2023,9,3,12,Northern Bering Sea,NA,-168.979,60.9993,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09032023 20:47:03.416,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,F6
e03394,NW2301_13_10_1,water,2023,9,3,13,Northern Bering Sea,NA,-169.987,60.9995,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09042023 02:09:57.544,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,G6
e03395,NW2301_13_10_2,water,2023,9,3,13,Northern Bering Sea,NA,-169.987,60.9995,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09042023 02:09:57.544,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,H6
e03396,NW2301_13_10_3,water,2023,9,3,13,Northern Bering Sea,NA,-169.987,60.9995,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09042023 02:09:57.544,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,B7
e03397,NW2301_13_10_4,water,2023,9,3,13,Northern Bering Sea,NA,-169.987,60.9995,field_blank,NA,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09042023 02:09:57.544,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,C7
e03398,NW2301_13_30_1,water,2023,9,3,13,Northern Bering Sea,NA,-169.987,60.9995,sample,30,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09042023 02:09:57.544,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,D7
e03399,NW2301_13_30_2,water,2023,9,3,13,Northern Bering Sea,NA,-169.987,60.9995,sample,30,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09042023 02:09:57.544,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,E7
e03400,NW2301_13_30_3,water,2023,9,3,13,Northern Bering Sea,NA,-169.987,60.9995,sample,30,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09042023 02:09:57.544,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,F7
e03401,NW2301_14_10_1,water,2023,9,4,14,Northern Bering Sea,NA,-171.006,60.9975,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09042023 16:01:00.674,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,G7
e03402,NW2301_14_10_2,water,2023,9,4,14,Northern Bering Sea,NA,-171.006,60.9975,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09042023 16:01:00.674,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,H7
e03403,NW2301_14_10_3,water,2023,9,4,14,Northern Bering Sea,NA,-171.006,60.9975,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09042023 16:01:00.674,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,A8
e03404,NW2301_15_10_1,water,2023,9,4,15,Northern Bering Sea,NA,-170.999,61.4923,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09042023 20:34:23.833,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,B8
e03405,NW2301_15_10_2,water,2023,9,4,15,Northern Bering Sea,NA,-170.999,61.4923,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09042023 20:34:23.833,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,C8
e03406,NW2301_15_10_3,water,2023,9,4,15,Northern Bering Sea,NA,-170.999,61.4923,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09042023 20:34:23.833,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,D8
e03407,NW2301_15_40_1,water,2023,9,4,15,Northern Bering Sea,NA,-170.999,61.4923,sample,40,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09042023 20:34:23.833,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,E8
e03408,NW2301_15_40_2,water,2023,9,4,15,Northern Bering Sea,NA,-170.999,61.4923,sample,40,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09042023 20:34:23.833,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,F8
e03409,NW2301_15_40_3,water,2023,9,4,15,Northern Bering Sea,NA,-170.999,61.4923,sample,40,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09042023 20:34:23.833,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,G8
e03410,NW2301_16_10_1,water,2023,9,4,16,Northern Bering Sea,NA,-170.029,61.4993,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09052023 00:57:59.184,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,A9
e03411,NW2301_16_10_2,water,2023,9,4,16,Northern Bering Sea,NA,-170.029,61.4993,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09052023 00:57:59.184,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,B9
e03412,NW2301_16_10_3,water,2023,9,4,16,Northern Bering Sea,NA,-170.029,61.4993,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09052023 00:57:59.184,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,C9
e03413,NW2301_16_10_4,water,2023,9,4,16,Northern Bering Sea,NA,-170.029,61.4993,field_blank,NA,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09052023 00:57:59.184,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,D9
e03414,NW2301_17_10_1,water,2023,9,5,17,Northern Bering Sea,NA,-169.02,61.497,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09052023 15:58:21.775,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,E9
e03415,NW2301_17_10_2,water,2023,9,5,17,Northern Bering Sea,NA,-169.02,61.497,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09052023 15:58:21.775,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,F9
e03416,NW2301_17_10_3,water,2023,9,5,17,Northern Bering Sea,NA,-169.02,61.497,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09052023 15:58:21.775,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,G9
e03417,NW2301_18_10_1,water,2023,9,5,18,Northern Bering Sea,NA,-168.024,61.4993,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09052023 20:39:51.128,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,H9
e03418,NW2301_18_10_2,water,2023,9,5,18,Northern Bering Sea,NA,-168.024,61.4993,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09052023 20:39:51.128,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,A10
e03419,NW2301_18_10_3,water,2023,9,5,18,Northern Bering Sea,NA,-168.024,61.4993,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09052023 20:39:51.128,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,B10
e03420,NW2301_18_10_4,water,2023,9,5,18,Northern Bering Sea,NA,-168.024,61.4993,field_blank,NA,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09052023 20:39:51.128,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,C10
e03421,NW2301_19_10_1,water,2023,9,5,19,Northern Bering Sea,NA,-167.014,61.499,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09062023 01:03:48.266,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,E10
e03422,NW2301_19_10_2,water,2023,9,5,19,Northern Bering Sea,NA,-167.014,61.499,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09062023 01:03:48.266,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,F10
e03423,NW2301_19_10_3,water,2023,9,5,19,Northern Bering Sea,NA,-167.014,61.499,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09062023 01:03:48.266,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,G10
e03424,NW2301_20_10_1,water,2023,9,6,20,Northern Bering Sea,NA,-167.009,61.9976,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09062023 16:01:52.011,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,H10
e03425,NW2301_20_10_2,water,2023,9,6,20,Northern Bering Sea,NA,-167.009,61.9976,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09062023 16:01:52.011,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,A11
e03426,NW2301_20_10_3,water,2023,9,6,20,Northern Bering Sea,NA,-167.009,61.9976,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09062023 16:01:52.011,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,B11
e03427,NW2301_20_10_1,water,2023,9,6,21,Northern Bering Sea,NA,-167.98,61.9988,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09062023 21:15:48.464,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,C11
e03428,NW2301_20_10_2,water,2023,9,6,21,Northern Bering Sea,NA,-167.98,61.9988,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09062023 21:15:48.464,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,D11
e03429,NW2301_20_10_3,water,2023,9,6,21,Northern Bering Sea,NA,-167.98,61.9988,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09062023 21:15:48.464,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,E11
e03430,NW2301_22_10_1,water,2023,9,6,22,Northern Bering Sea,NA,-168.995,62.0002,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09072023 02:52:37.559,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,F11
e03431,NW2301_22_10_2,water,2023,9,6,22,Northern Bering Sea,NA,-168.995,62.0002,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09072023 02:52:37.559,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,G11
e03432,NW2301_22_10_3,water,2023,9,6,22,Northern Bering Sea,NA,-168.995,62.0002,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09072023 02:52:37.559,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,H11
e03433,NW2301_22_10_4,water,2023,9,6,22,Northern Bering Sea,NA,-168.995,62.0002,field_blank,NA,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09072023 02:52:37.559,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,B12
e03434,NW2301_23_10_1,water,2023,9,7,23,Northern Bering Sea,NA,-169.997,61.9954,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09072023 15:57:54.467,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,C12
e03435,NW2301_23_10_2,water,2023,9,7,23,Northern Bering Sea,NA,-169.997,61.9954,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09072023 15:57:54.467,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,D12
e03436,NW2301_23_10_3,water,2023,9,7,23,Northern Bering Sea,NA,-169.997,61.9954,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09072023 15:57:54.467,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,E12
e03437,NW2301_23_30_1,water,2023,9,7,23,Northern Bering Sea,NA,-169.997,61.9954,sample,30,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09072023 15:57:54.467,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,F12
e03438,NW2301_23_30_2,water,2023,9,7,23,Northern Bering Sea,NA,-169.997,61.9954,sample,30,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09072023 15:57:54.467,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,32_2024,G12
e03439,NW2301_23_30_3,water,2023,9,7,23,Northern Bering Sea,NA,-169.997,61.9954,sample,30,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09072023 15:57:54.467,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,A1
e03440,NW2301_24_30_1,water,2023,9,7,24,Northern Bering Sea,NA,-170.991,61.986,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09072023 20:46:25.643,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,B1
e03441,NW2301_24_30_2,water,2023,9,7,24,Northern Bering Sea,NA,-170.991,61.986,sample,10,1,niskin bottle,47mm diameter cellulose nitrate membrane,0.45,longmire,,09072023 20:46:25.643,NBS,,JMW,2024_02_23,Qiagen DNeasy Blood and Tissue - 96 well plate,plate,400,100,33_2024,C1
