"","AlternateID","CommonName","Phylum","Class","Order","Family","Genus","SpeciesName","Collector","CollectionDate","collection_year","CruiseID","Event.ID","Haul","Station","Equipment_Gear","Locality","StartLatitude_N","StartLongitude_W","StationID","TowType","EQ_Latitude","EQ_Longitude"
"94","2017_1130","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 6, 2017",2017,NA,447,NA,NA,"Surface trawl","Chukchi Sea",71.5044,-160.6447,20171601074,"Midwater",71.5044,-160.6447
"95","2017_1131","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 6, 2017",2017,NA,447,NA,NA,"Surface trawl","Chukchi Sea",71.5044,-160.6447,20171601074,"Midwater",71.5044,-160.6447
"96","2017_1132","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 6, 2017",2017,NA,447,NA,NA,"Surface trawl","Chukchi Sea",71.5044,-160.6447,20171601074,"Midwater",71.5044,-160.6447
"97","2017_1133","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 6, 2017",2017,NA,447,NA,NA,"Surface trawl","Chukchi Sea",71.5044,-160.6447,20171601074,"Midwater",71.5044,-160.6447
"98","2017_1134","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 6, 2017",2017,NA,447,NA,NA,"Surface trawl","Chukchi Sea",71.5044,-160.6447,20171601074,"Midwater",71.5044,-160.6447
"99","2017_1135","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 6, 2017",2017,NA,447,NA,NA,"Surface trawl","Chukchi Sea",71.5044,-160.6447,20171601074,"Midwater",71.5044,-160.6447
"100","2017_1179","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 7, 2017",2017,NA,454,NA,NA,"Surface trawl","Chukchi Sea",71.4779,-159.1526,20191601064,"Midwater",71.7507,-159.3706
"101","2017_1251","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"102","2017_1253","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"103","2017_1255","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"104","2017_1256","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"105","2017_1257","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"106","2017_1258","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"107","2017_1259","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"108","2017_1260","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"109","2017_1270","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 11, 2017",2017,NA,508,NA,NA,"Surface trawl","Chukchi Sea",70.4994,-166.9875,20171601082,"Midwater",70.5055,-167.0335
"110","2017_1271","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"111","2017_1272","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"112","2017_1273","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalcogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"113","2017_1274","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"114","2017_1275","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"115","2017_1276","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"116","2017_1278","Saffron cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Eleginus","gracilis","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"117","2017_1286","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"118","2017_1287","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"119","2017_1288","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"120","2017_1290","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"121","2017_1291","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"122","2017_1292","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalcogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"123","2017_1293","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalcogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"124","2017_1294","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"125","2017_1295","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalcogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"126","2017_1296","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"127","2017_1298","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalcogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"128","2017_1300","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,488,NA,NA,"Surface trawl","Chukchi Sea",71.0135,-167.7706,20171601079,"Midwater",71.0135,-167.7706
"129","2017_1302","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"130","2017_1302","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"131","2017_1306","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,481,NA,NA,"Surface trawl","Chukchi Sea",70.9619,-165.4255,20171601078,"Midwater",70.9979,-165.3749
"132","2017_1306","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,481,NA,NA,"Surface trawl","Chukchi Sea",70.9619,-165.4255,20191601056,"Midwater",71.0068,-165.3609
"133","2017_1307","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,481,NA,NA,"Surface trawl","Chukchi Sea",70.9619,-165.4255,20171601078,"Midwater",70.9979,-165.3749
"134","2017_1307","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,481,NA,NA,"Surface trawl","Chukchi Sea",70.9619,-165.4255,20191601056,"Midwater",71.0068,-165.3609
"135","2017_1308","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,481,NA,NA,"Surface trawl","Chukchi Sea",70.9619,-165.4255,20171601078,"Midwater",70.9979,-165.3749
"136","2017_1308","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,481,NA,NA,"Surface trawl","Chukchi Sea",70.9619,-165.4255,20191601056,"Midwater",71.0068,-165.3609
"137","2017_1309","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,481,NA,NA,"Surface trawl","Chukchi Sea",70.9619,-165.4255,20171601078,"Midwater",70.9979,-165.3749
"138","2017_1309","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,481,NA,NA,"Surface trawl","Chukchi Sea",70.9619,-165.4255,20191601056,"Midwater",71.0068,-165.3609
"139","2017_1311","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalcogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"140","2017_1311","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalcogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"141","2017_1312","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"142","2017_1312","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"143","2017_1313","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalcogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"144","2017_1313","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalcogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"145","2017_1314","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"146","2017_1314","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"147","2017_1315","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"148","2017_1315","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"149","2017_1316","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalcogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"150","2017_1316","Walleye pollock","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus","chalcogrammus","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"151","2017_1317","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"152","2017_1317","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"153","2017_1318","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"154","2017_1318","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"155","2017_1319","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"156","2017_1319","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"157","2017_1320","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"158","2017_1320","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"159","2017_1321","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"160","2017_1321","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"161","2017_1322","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"162","2017_1322","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"163","2017_1323","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"164","2017_1323","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"165","2017_1324","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"166","2017_1324","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"167","2017_1325","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"168","2017_1325","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"169","2017_1326","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"170","2017_1326","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"171","2017_1328","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"172","2017_1328","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
"173","2017_1330","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20171601078,"Midwater",70.9979,-165.3749
"174","2017_1330","Arctic cod","Chordata","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Kris Cieciel, Ed Farley, NOAA","Sept. 10, 2017",2017,NA,476,NA,NA,"Surface trawl","Chukchi Sea",70.9979,-165.3749,20191601056,"Midwater",71.0068,-165.3609
